county_fips,reporting_year,tri_facility_id
17063,2022,60450RCHHL7440W
17043,2022,60172CLRKM159NO
17043,2022,6010WCMCRF1361S
17043,2022,60103CMCRF1080M
17163,2022,62220KTTLR264LD
17183,2022,61832TPKNC915NM
17031,2022,60658VNLRC4300W
17031,2022,60007RLLXC800CH
17127,2022,62960LLDSGUSHWY
17037,2022,6011WNTRLP14438
17089,2022,6011WQKRTC1S95N
17197,2022,60468BNNTT515NF
17015,2022,61285STLYMROUTE
17031,2022,6062WKBLRC2945W
17163,2022,62243MWGMN501DO
17031,2022,60008NTLTC1101C
17179,2022,6155WQKRTP1115G
17031,2022,60007NDMCR8SCTT
17089,2022,60177MRBLW502SU
17097,2022,6004WSMLLY555AC
17043,2022,6010WRNMLS55SPI
17031,2022,60627CMSTL13500
17031,2022,60455HYDRS8407S
17003,2022,62914BNGCR304TH
17089,2022,6012WLDCST1375G
17197,2022,60435HNDRC501CA
17097,2022,60060MCLNF1000A
17197,2022,60434MBLJLINTER
17099,2022,61354JMSHR17UNI
17119,2022,62024BRSSM427NS
17015,2022,6128WSPTHM11NEM
17031,2022,60160DSLRD1985J
17119,2022,62024LNCRPLEWIS
17031,2022,60804CRYST2800S
17031,2022,6063WNWLYW414WF
17143,2022,61602RCHRDFOOTO
17031,2022,60624CHCGT4459W
17031,2022,6007WMDLND7733G
17031,2022,60007CHCGC2685U
17091,2022,60901KMDWS235WS
17019,2022,61820DVNCD3206F
17109,2022,61455NTNBW711NO
17179,2022,61554PKNNR1300S
17031,2022,60656STRLN4600N
17031,2022,60090PRCYH430SO
17115,2022,62526DMCRN4666F
17179,2022,61630STPRP600WE
17043,2022,6018WSNDST2555E
17031,2022,60053VNPRD6901G
17143,2022,61639DRSSR2301N
17089,2022,6017WMDWST3865S
17043,2022,60101MGCRC1040A
17031,2022,6017WBLDCS397WE
17103,2022,61021DNLDS815PR
17079,2022,62448VPCNC71EJU
17193,2022,62821YLSTH210SM
17007,2022,61008YNGBR6863I
17175,2022,61491FMCCRHWY17
17125,2022,62664NTNLB900SM
17031,2022,60131LLDDC3021C
17031,2022,6071WFRTDR635WG
17031,2022,60638WRGRC6051W
17103,2022,6102WSGSRF827WP
17163,2022,62205KZCTN2904M
17031,2022,60607NBRTP340NO
17031,2022,60651NBRTP1445N
17031,2022,60638WRGRC6050W
17031,2022,60608MRSCM2857S
17077,2022,6296WPNNLM1117N
17031,2022,60480SHLND8500S
17031,2022,60638DBRTC4700S
17031,2022,60501SHLLC8600W
17161,2022,61242MXXXX22614
17031,2022,6060WNTRSF815WP
17099,2022,61354HNTSM501BR
17031,2022,6016WDLTNB515NR
17031,2022,6063WHLGRC66W73
17031,2022,60411RHDNC12STA
17031,2022,60090NLNDD161CA
17089,2022,60123NVRSL1975F
17163,2022,62260CSTMM700BH
17031,2022,60053TTBLL8200N
17089,2022,60505JBNDS601NF
17119,2022,6204WRGSSP264ES
17031,2022,60501WNSCR5824S
17089,2022,6013WSGRPX288GE
17197,2022,60441BBSNB1354E
17201,2022,61109CHMPR3910L
17031,2022,60439NTCTM15550
17115,2022,6252WVNRTR69EKE
17105,2022,61764CTRPL4HPAR
17183,2022,61834FBRTQ3650S
17119,2022,6204WSTNLL21STN
17031,2022,6080WBRDFT325SU
17031,2022,60438BCHMC2700E
17031,2022,60608NGNRD929WE
17099,2022,6136WHXSNL21SKE
17111,2022,60152NSSNF240NP
17031,2022,60501VNWTR8500W
17031,2022,60007LCNDS1201P
17043,2022,60139JNRCS2WLAK
17031,2022,60525GRYHL561HI
17031,2022,6052WGRYHL48VER
17031,2022,60638GMTHS6100S
17089,2022,6055WPRDCR196BU
17031,2022,6016WCRBTP151N3
17111,2022,60013GNRLP201JA
17005,2022,62246CRLSLHWY40
17111,2022,60050CHRMC3900D
17143,2022,61547LNZNCUSROU
17097,2022,60047HRNNG66NOR
17015,2022,61074PWRLBSHIGH
17089,2022,60174NTDLB32037
17099,2022,61301CRSCH1500E
17091,2022,60914THWWH150MO
17031,2022,60827LRCHN1200W
17031,2022,60632MDWYW4630W
17195,2022,6126WRCKRV9ECMM
17031,2022,60628MPRLS10316
17031,2022,60090CSTMT420NO
17031,2022,60007RCTRN1150P
17031,2022,60623CHCGS1846S
17031,2022,60645CCRTT3550W
17133,2022,62236MZLNC1900W
17097,2022,60064MCCHM2100C
17201,2022,6101WQNTMD755QU
17031,2022,60636MDWST7400S
17155,2022,6132WMRQSN11953
17201,2022,61080THTPD13910
17031,2022,60018RHCRB1633B
17031,2022,60651LLDMT4528W
17031,2022,60633TWRTM1235S
17113,2022,61761DMNDS100ND
17031,2022,60053RGSTC8210N
17031,2022,60164HTMPN75ELA
17201,2022,61109RCKRV51362
17031,2022,6080WNFRMM1191S
17135,2022,62049HXSNL1575S
17031,2022,60411RVRDL220EA
17117,2022,62626PRRFR1100N
17031,2022,6000WCRCTN139LB
17031,2022,60007LKGRV776LU
17031,2022,60007FPMHT1501S
17043,2022,6050WRHNSC15NCM
17031,2022,60007LCTRN27WTU
17031,2022,60638NLCCH6216W
17031,2022,60624CHCGN4112W
17183,2022,61846CLNDSMAPLE
17031,2022,60627RVRDL680WE
17031,2022,6000WCCLRT725NI
17025,2022,62839HLLLC111VI
17097,2022,60030MTRLN333NB
17043,2022,60517DBRNN1123K
17031,2022,60638TBCHM4801S
17203,2022,61738DPNTLRT24E
17031,2022,60609DSLMF4400S
17037,2022,6011WDKLBF1832E
17195,2022,61081DNCRP2001E
17031,2022,60153KRNKM2601G
17201,2022,61104RGRSB2007K
17173,2022,62565PHMFG604SL
17089,2022,60140LGLYS1HAUK
17037,2022,6017WLGLYS356NC
17099,2022,6134WMNDTG448NC
17203,2022,61561PRSNSJUNCT
17089,2022,6050WFXVLL138PI
17043,2022,6019WNXTRF1441W
17031,2022,60193GLLCT1735M
17157,2022,62278SNYDR401RA
17031,2022,60609NCHMC4650S
17017,2022,62618XCLCRRR1BO
17031,2022,60658KSTLN4100W
17119,2022,62040TRCRP12001
17089,2022,60506CMBST625WI
17031,2022,60639CHRLS2645N
17111,2022,60039TCNDSRT31X
17023,2022,62442RWFND147WC
17161,2022,6126WLLDSP61USR
17035,2022,6242WVPCGR1723Y
17099,2022,6130WVKBLM2969C
17111,2022,6001WDRXND19DET
17141,2023,61068STHST100AV
17099,2023,6136WHXSNL21SKE
17135,2023,62049HXSNL1575S
17197,2023,60410DWCHMI55AR
17161,2023,61275SNDST224SM
17001,2023,62301HRRSC3200W
17031,2023,6010WTRLLB91PHE
17043,2023,60139WBSTR704EF
17195,2023,61081DNCRP2001E
17111,2023,60142MDWST11213
17143,2023,61523CHLLC4507E
17161,2023,61254BPNCXHIGHW
17097,2023,6007WBLLRC3PRTE
17163,2023,62240KMPNPPOBOX
17099,2023,61360JHNBW524EU
17031,2023,60153LTHGR2445G
17031,2023,60076KWBTT3555H
17043,2023,60106CRCMN55WMA
17001,2023,62301JMHBR3150G
17029,2023,61920VSVSS955N5
17097,2023,6004WMRCNM28893
17097,2023,6004WMRCNM1342R
17097,2023,6000WSKCHM95ANI
17103,2023,61021RYNRG1101E
17085,2023,6102WTSSND16677
17099,2023,61341TXSGLUSROU
17103,2023,6102WRYNRM2EAST
17111,2023,60102WCNDT821WE
17031,2023,6062WGLBLM2825W
17043,2023,60188KNSCS475RA
17031,2023,60622MLNDN1424N
17195,2023,61252GRKNG18246
17037,2023,60115NHRNG813EL
17031,2023,6080WCCRDC65161
17031,2023,60608HKRMR1359W
17119,2023,62060SPCTRCOLLE
17115,2023,62525DCTRF1745N
17115,2023,62521NTRNT66WIM
17031,2023,60618SWTCH5555N
17179,2023,61550MRTNW7CMME
17179,2023,6155WBRDLY231DB
17043,2023,60188BNNRS494EL
17031,2023,60007PRFNS2200E
17031,2023,60455VNNRM9615S
17031,2023,6060WZNGCH2525A
17031,2023,6063WZNGRD6445S
17031,2023,60616ZNGCH2255S
17031,2023,6001WZNGRD2WJAR
17031,2023,6052WZNGBR55JLI
17031,2023,60614ZNGCH2001N
17031,2023,6013WZNGWV1545W
17031,2023,60638WLLMS5241W
17167,2023,62707SRFRC3101J
17031,2023,60455GLDNG7700W
17167,2023,6270WSLMNC45NCL
17197,2023,60448ZNGLR18825
17053,2023,6093WNRTHN22NRT
17031,2023,6080WZNGRD1266S
17031,2023,60406WCRCH3555W
17197,2023,60544ZNGLRILRTE
17031,2023,60439ZNGLRSTEPH
17197,2023,6043WZNGRD54RAI
17197,2023,6044WZNGRD2587S
17089,2023,6053WZNGRD122SU
17043,2023,60188MYRMT45EST
17037,2023,6017WZNGRD284MA
17197,2023,6041WZNGRD2539W
17097,2023,60044MYRMT3285N
17089,2023,60177MYRMT125SR
17141,2023,61068SLGNC400N1
17197,2023,6049WSRTGF771WC
17111,2023,6015WMRNGY924SR
17111,2023,6005WZNGRD1819D
17111,2023,60071GRDNC5710K
17201,2023,6107WZNGRD4896M
17043,2023,60188GRLNN170TU
17037,2023,6011WZNGRD222CU
17007,2023,6100WZNGRD99ECS
17201,2023,61125PRCSN1111S
17043,2023,60185BLKML1600P
17089,2023,60110MCWHR400EA
17089,2023,60140WRMDWALLEN
17179,2023,6157WBTDMN118MU
17105,2023,60921NCHLSRT24E
17189,2023,62263NSCTNENTER
17043,2023,6050WRHNSC15NCM
17031,2023,60455SGNDC7701W
17031,2023,60607RLBLP1538W
17031,2023,60409DYNGLPLUMM
17031,2023,60090RXSLD634GL
17167,2023,62707CTYWT3100S
17031,2023,60614WSTRN3636N
17031,2023,6016WDYNMC421RA
17031,2023,6016WDYNMC43WMA
17031,2023,60162DYNMC4211W
17197,2023,6041WDVRSF24338
17111,2023,60014JHNCR2931B
17031,2023,6016WDYNMC25NMA
17037,2023,60178SYMRF917CR
17001,2023,62301MDWST4901N
17043,2023,6053WCTSXX4925I
17201,2023,61103SPCLT2801H
17031,2023,60656STRLN4600N
17111,2023,60021GRVPL400AL
17031,2023,6062WRYRSN72E11
17119,2023,62048CNCNC2150S
17163,2023,62206STSTL3300M
17015,2023,6128WSPTHM11NEM
17031,2023,60473GBRLT114E1
17183,2023,61832LBNNCBOX64
17031,2023,60007MTLMP1501O
17117,2023,62069MNNLM415EM
17031,2023,6016WDYNMC181N3
17051,2023,6283WSSRTH11WWA
17031,2023,60104BRGWR700SO
17089,2023,60134BRGSSSOUTH
17021,2023,62510GSGRP14EIL
17045,2023,6194WGSFCL13111
17045,2023,6194WGSGRP13217
17021,2023,6256WGSGRP24SSP
17183,2023,61834LLDSGNO5BR
17119,2023,62040HDTMN10NOR
17197,2023,6044WJRNBR455GI
17119,2023,62002CNGRN145WB
17031,2023,60609RNMNT329WP
17163,2023,62269LNDSN610ES
17023,2023,62441TRWTR902SS
17089,2023,60134NDSTR501FL
17043,2023,60101MRGNH701FA
17031,2023,6013WJSTMN9233K
17179,2023,61554HNNST220HA
17031,2023,60610WTRSV701WE
17179,2023,61550MRTNM4DETR
17179,2023,61550MRTNM1021W
17089,2023,60134BRGSS737PE
17201,2023,61102NRTHR716CE
17111,2023,60014KNCKM420ET
17043,2023,6017WLCTRF35CHA
17031,2023,60018WSTGR1855S
17031,2023,60130DRCNC7400W
17139,2023,6195WBRDRT91WJE
17031,2023,60176CLCND3900W
17037,2023,60178DRVLK114PA
17075,2023,60938NCBRS540EU
17147,2023,61856VBNCR226WE
17043,2023,60101MGCRC1040A
17197,2023,60435HNDRC501CA
17119,2023,62040PRRFR1800A
17031,2023,60411TRLCN900E1
17031,2023,60411PCCHM400E1
17201,2023,6111WWDWRDNEWDW
17019,2023,61802GRDNW601GU
17043,2023,60172LCTRF222WC
17031,2023,60501VNWTR8500W
17043,2023,60191MSTRS890LI
17019,2023,61802PLNGN2401N
17159,2023,62450PRRFR217WE
17031,2023,6063WCRNLL6666W
17161,2023,61244JHNDR11001
17111,2023,60012MTHWS500IN
17099,2023,61350LBBYWCENTE
17097,2023,60085PFNST1219G
17163,2023,62223RHWST1501W
17089,2023,60505JBNDS601NF
17097,2023,60031GLLGH3966M
17073,2023,6123WPTRTR11PAT
17089,2023,60174MRNTM3709O
17199,2023,62959STHRN11543
17031,2023,6080WNFRMM1191S
17097,2023,60085CSMDF1160N
17031,2023,60425DBRCH333W1
17043,2023,60188RGRSC171WS
17157,2023,62233CNGRNWATER
17031,2023,60104GJNKL2830W
17023,2023,62442RWFND147WC
17197,2023,60468BNNTT515NF
17031,2023,60411RVRDL220EA
17097,2023,60099RLNCN1915I
17043,2023,60517DBRNN1123K
17031,2023,60053JHNCR6400W
17031,2023,60056SNPRC1660K
17031,2023,60090NGSCR105HI
17149,2023,62363RCNCXRTE2B
17031,2023,60164DYNBR65EAS
17197,2023,60449STHHL26100
17099,2023,61364STRTR175NS
17043,2023,60439SDRGN9700S
17031,2023,60411CTDFL500ST
17201,2023,61104TSTRC440BL
17197,2023,6044WPRSNX26E17
17091,2023,6090WCMCCT78EAS
17031,2023,60076RGRSM7330N
17031,2023,6005WLFWYF6431A
17089,2023,60142WBRST11811
17043,2023,6051WMRYCR1MREY
17203,2023,61561PRSNSJUNCT
17007,2023,6100WCMCRB2595T
17161,2023,6120WNPRSL42218
17201,2023,61103DNFDS1126K
17031,2023,6043WNXNTR1MAPL
17043,2023,60185NXNTL1860W
17043,2023,60515LVJYN2655W
17143,2023,61641KYSTN7000S
17197,2023,60410CLMNC23247
17197,2023,6040WDTCHM1362D
17201,2023,61109DMNDH3691P
17097,2023,6004WMRGNB34EAS
17089,2023,60510SHPDW900DO
17031,2023,6070WQCCLL7315W
17079,2023,62448VPCNC71EJU
17085,2023,61085KRFTN300WR
17203,2023,61738DPNTLRT24E
17097,2023,60085MDLND17EWA
17097,2023,6008WVCNNT321ND
17179,2023,6155WWNPKH1821R
17105,2023,61364PBDYM1621S
17179,2023,61550PRCLC1651N
17031,2023,60609MRCNN1101W
17083,2023,6205WMDLND27128
17043,2023,60101RNDST381AR
17031,2023,60176MRCNN9515W
17113,2023,61738MRCNB211EM
17091,2023,60915CRWNC1035E
17033,2023,62451LNCLN146N1
17097,2023,6004WGRMRC1275E
17179,2023,61554QKRTS1650S
17031,2023,60411CLMBL400EA
17031,2023,6013WKLNDT114KI
17031,2023,60131SLNVL10500
17031,2023,6013WWSMRQ1144W
17111,2023,6009WVRTQC1592N
17197,2023,60481DWCHM91EKA
17089,2023,60123NVRSL1975F
17197,2023,60436PLLCL1550M
17019,2023,61802LDRCH1302W
17031,2023,60646PRCSN4123W
17031,2023,60632LMCST3421W
17099,2023,61350BRGWRCANAL
17031,2023,60007BLRMN2201L
17001,2023,6230WPRNCG221PR
17001,2023,62305PRNCG4618G
17043,2023,60521MDNSC210WE
17043,2023,60185DVNCD711WI
17063,2023,60450RCHHLCOLLI
17031,2023,60090CMMRC1444S
17031,2023,60445MGPLT4704W
17197,2023,6042WNDRSN255EA
17031,2023,60103FLXNC300ED
17031,2023,60008NTLTC1101C
17031,2023,60007MPLNC925ES
17001,2023,62301MRMNM1000N
17031,2023,60090TBNSS600DI
17043,2023,6000WSNNCH241AM
17015,2023,61046MDLLN15NRC
17115,2023,6252WVNRTR69EKE
17031,2023,6000WCRCTN139LB
17201,2023,61111PRGRS922LA
17031,2023,60007XCLLL2425A
17103,2023,61021LLDLC1088C
17031,2023,60650GRDNR4718R
17043,2023,60504MDWST3737E
17089,2023,60101STYDC450SL
17043,2023,60106LBRFN630EG
17041,2023,61953CBTCRROUTE
17031,2023,60120SFTYK1500E
17031,2023,6050WWLLMS7425W
17043,2023,6018WDSCNT25ENT
17089,2023,6051WDSCNT1789H
17043,2023,60185MTKNT1725W
17031,2023,60160MCHTR1635N
17197,2023,6041WMRCSS26332
17163,2023,62220BLLVL100PR
17111,2023,60152RNLDN300WE
17043,2023,60515RRWGR231CU
17143,2023,61602CSTTC1100S
17031,2023,60411CHCGH211EM
17031,2023,60623CNTRL3200S
17005,2023,6224WFCGRN1USHW
17097,2023,6009WZNNRG9THST
17161,2023,6120WSTLWR43581
17113,2023,61702BRDGSVETER
17045,2023,61944NRTHM2277S
17029,2023,6193WNRTHM351JU
17025,2023,62839NRTHM20IND
17121,2023,62881NRTHM1875W
17109,2023,61455NTNBW711NO
17043,2023,60101BTZLB333SO
17031,2023,60633TWRTM1235S
17177,2023,61032MDRNP701SH
17091,2023,6090WCMCST775EA
17015,2023,6105WDRTMT95SJA
17031,2023,60534PLRNC7847W
17127,2023,62953MSSRPCOUNT
17015,2023,61074MTFRM2551W
17015,2023,61074MTFRM7034I
17201,2023,6101WQNTMD755QU
17097,2023,60085CRLNC135LE
17163,2023,62205KZCTN2904M
17031,2023,60525BVRLC6037L
17043,2023,60185SSVKT475IN
17177,2023,61032SNDST580NH
17031,2023,60445CRWNC471W1
17197,2023,60434GLVNZ625MI
17143,2023,61639DRSSR2301N
17031,2023,60608MPRHR1537S
17201,2023,61104RGRSB2007K
17143,2023,61656NRRHN6718W
17103,2023,61021GLVNZ310EP
17161,2023,6120WRLCXX29295
17031,2023,6082WCNTRB34E13
17031,2023,60480RWLLC10100
17089,2023,60542RRPMP800AI
17031,2023,60411LLBRT400ST
17115,2023,62526DMMSN2100N
17031,2023,60639TMTCS4940W
17007,2023,61008MDWSTPOBOX
17031,2023,60473NVRSL16655
17163,2023,62221MRSHC1MARS
17019,2023,61820CLFFRNORTH
17073,2023,61443PNSTR2006K
17197,2023,60401HRNDS30553
17031,2023,60525PNCXX8400J
17031,2023,60618CNTRY2939N
17121,2023,62801NVRSLOLDRT
17007,2023,61016PSNCM666US
17161,2023,61201RCKSL1321S
17161,2023,6126WRCKSL35169
17031,2023,60419CLMTB14610
17115,2023,62525CTRPL27THP
17141,2023,61068LLNSR19STE
17121,2023,62801SWNCROLDRT
17131,2023,6123WMMFXX82SE1
17095,2023,61401KPPRSHIGHW
17031,2023,60609MNLYL4435S
17091,2023,60914BRMNGRR1BO
17201,2023,6111WRCKFR58IND
17195,2023,61081STRLN101AV
17043,2023,60187SPRYNNORTH
17163,2023,62202CHMTC3500M
17099,2023,61364WNSLL901NS
17043,2023,60185RCNCL675WE
17187,2023,61401HTCNT1721U
17145,2023,62832CBLCTUS51S
17117,2023,62626PRRFR1100N
17201,2023,61109MTHYD471KI
17119,2023,62040PRCTM25NOR
17031,2023,60650MBLCC3801S
17197,2023,60436CHRMC4166M
17119,2023,62040MDWST9KONZ
17197,2023,60439NCLCR135TH
17163,2023,62222SCTTR701HA
17019,2023,61801SFTYK500WA
17097,2023,60089PLXSC2400M
17037,2023,6013WJPLYM61DER
17113,2023,61761DMNDS100ND
17031,2023,60647RLNDS181NC
17163,2023,62243SMNSM410WE
17097,2023,60085GLDBN515SE
17099,2023,6134WMNDTG448NC
17161,2023,61244TLSNR3110M
17031,2023,60062MJRRF455AC
17043,2023,6018WNHNCX1733D
17001,2023,62301PRNCMONEPR
17031,2023,60803DBRTC1271S
17049,2023,6240WFFNGH15HEA
17201,2023,61104GNTCR302PE
17019,2023,61821KRFTN1701W
17119,2023,62249BLNSY509WE
17037,2023,60552DRCST15SGR
17043,2023,60185NSGPR1850W
17097,2023,60030MTRLN333NB
17161,2023,61201PRCSN165FI
17031,2023,60608LSTMR2448W
17097,2023,60030SRGPT301ZI
17031,2023,60160NCHRP2755W
17063,2023,6045WCSTCM732LI
17031,2023,60062RMCLN2926M
17031,2023,60632GLDGL4400S
17031,2023,60638THCPH5851W
17143,2023,61547CTRPL8826W
17019,2023,61821MRTHN511SS
17099,2023,6136WNVBFL614SH
17141,2023,61049SWNSNLINDE
17003,2023,62914BNGCR304TH
17031,2023,60439KSTLC15185
17145,2023,62832HCKSLMILLE
17011,2023,61356SCHLG121WR
17095,2023,61402GTSRBKNOXV
17031,2023,60090SNNYS225CA
17111,2023,60081SCTFR8001W
17119,2023,62040GRNTC20THS
17143,2023,6154WCRNPR831WR
17177,2023,61032KLLYS3769R
17163,2023,62206CCDNT500MO
17049,2023,6240WDMNML12MCG
17119,2023,62249NTRBS1ULTR
17043,2023,60191GMDCS789NC
17031,2023,60162CNDZN4161B
17043,2023,6017WRHTNC41GAR
17155,2023,6132WMRQSX7531W
17197,2023,60439NCLCH317WE
17197,2023,60434MCCHM12MIL
17043,2023,6013WPNTRF14MUI
17201,2023,61132GVTNX1354C
17089,2023,6050WFXVLL138PI
17201,2023,61080PRCBR4416P
17161,2023,61265JHNDR5013R
17031,2023,60007CNCHC1501M
17043,2023,60188DVSML350EK
17123,2023,6136WJNMTF31W3R
17043,2023,6010WDPGMC311LN
17031,2023,60090SPCTR140EH
17197,2023,60435RHCHMINDUS
17031,2023,60007RLLXC800CH
17189,2023,62263GRWMR17815
17109,2023,61422CNTNNRTE9W
17097,2023,60069ZLLWG405BA
17099,2023,61364STRCK1807N
17089,2023,60538RCHST2200R
17031,2023,60007PRFNS2300E
17197,2023,6048WDVNCD611CM
17099,2023,61301LLNSCLIBER
17111,2023,60098RNTZN14600
17201,2023,61101RNTZN1025S
17089,2023,60123MRCNN1500H
17111,2023,60072HNTSM5015B
17063,2023,60450RCHHL7440W
17031,2023,6063WNDPND6226W
17031,2023,60153CHSPR19THS
17099,2023,6134WMRSLL17ARM
17043,2023,60101PRRMT799SR
17097,2023,60064BBTTL1400N
17177,2023,61018BRNRC2034C
17031,2023,60623MPRHR1615N
17031,2023,60018PRRMT385ET
17197,2023,60436RVNCCI55FR
17031,2023,6045WVCNPR761W7
17031,2023,60622PRRMT865NP
17031,2023,60608PRRMT33SCA
17111,2023,60156DVNCD14WAL
17089,2023,6051WVCNPR12511
17089,2023,6012WLGNND11JAN
17043,2023,60101SWDNC910ST
17119,2023,6204WGTWYN2585E
17017,2023,62618KNTFDHWY12
17031,2023,60007PRFCT775MO
17031,2023,6000WCMPND153LU
17031,2023,60622NVRSL1523W
17029,2023,61920THCLT1255N
17199,2023,62959DGRPH5307M
17197,2023,60423NRWDM250IN
17089,2023,60510DYNTR1333N
17197,2023,60436KMLTX4050C
17031,2023,6007WMDLND7733G
17031,2023,60638MTLMT72SNA
17201,2023,61102DLPHN892SO
17143,2023,61607SRFRC2416S
17187,2023,61462MRHPCNORTH
17063,2023,60450SPNGC902AR
17031,2023,60025PRRMT29LDW
17201,2023,61115PRKRH1711N
17089,2023,60118PRRMT56RCK
17179,2023,6155WVCNPR775WB
17195,2023,6107WMTLSP82IND
17183,2023,6183WRGDNV3NAND
17197,2023,6040WVCNPR19515
17015,2023,61074LKYMN64PEN
17197,2023,6042WVCNPR17591
17031,2023,6061WSPHLT2835E
17031,2023,60525NYCPR5332D
17031,2023,60619VRSNC1355E
17019,2023,6182WVCNPR328WS
17113,2023,6170WPRRMT917EA
17031,2023,60131NTDRF3700N
17031,2023,6062WVCNPR95SUT
17031,2023,60633FRDMT12600
17197,2023,60441PRRMT149JL
17097,2023,60061PRRMT12NBU
17031,2023,60429PRRMT122W1
17115,2023,6252WVCNPR8EAST
17141,2023,61061WDSDVR2XXX
17031,2023,60007VDJTS1855E
17091,2023,60901RMSTRRT50N
17043,2023,6010WRNMLS55SPI
17091,2023,60915RMRPHRT50A
17197,2023,60449BMBMFUSRTE
17031,2023,60650KPPRS3900S
17053,2023,60936CNTRLRT479
17063,2023,6045WTRSTT1362B
17031,2023,60131BLMNT3410N
17073,2023,6143WBGRVR11SE2
17139,2023,61911SCHRC217SO
17031,2023,60633WLDDT1855E
17155,2023,61327XLNCXRRIBO
17037,2023,6011WDKLBF1832E
17097,2023,60060CRTRH1551M
17099,2023,6134WNDPND121EB
17177,2023,6103WSTRMN181SI
17043,2023,60143NTNLN16GLE
17201,2023,6110WRCKFR211TE
17141,2023,6106WFRGGR14SMA
17057,2023,61484VRMNT29NMA
17195,2023,6107WLLNSF29ERC
17121,2023,62881RDCBR1015S
17031,2023,60525GMCLC9301W
17119,2023,6204WSTNLL21STN
17197,2023,6046WCNTNN24WES
17097,2023,60031MZRCH3938P
17089,2023,6050WFBRBS138GR
17097,2023,60069NCHLS2SCHE
17043,2023,6051WRXNRD24CUR
17019,2023,61821LLYNG17WWA
17179,2023,61554NCRNC13082
17031,2023,60107LMNMC501EA
17031,2023,60411FRDMT1000E
17093,2023,60545PLNMTRTE34
17111,2023,60071SRGPT5205R
17019,2023,61802MLSCT705EU
17031,2023,60629KTLCD4099W
17031,2023,60650CCRTN3130S
17197,2023,6044WLDCST78SMA
17043,2023,60101RLLPR320ST
17055,2023,62812STHRN45EIL
17031,2023,60408VLVLN8450S
17031,2023,60618HFRDY3232N
17091,2023,60901HNKLCSKENS
17105,2023,61739PLLSBROUTE
17031,2023,60411MDWST475EA
17031,2023,60638RSPCK4900S
17031,2023,60005DSPLN1605A
17097,2023,60060MCLNF1000A
17183,2023,61834FBRTQ3650S
17031,2023,60480SHLND8500S
17031,2023,60067RLNGT600SO
17043,2023,60185HLBLC1400N
17063,2023,6045WNRTHF34EAS
17037,2023,6011WNTRLP14438
17043,2023,6018WBLCHF12NUC
17043,2023,60101NDRND136CO
17031,2023,60076RSNDN7557S
17021,2023,62540KNCDG4MILE
17183,2023,61832TMMTC115MA
17111,2023,60013FLXCN165CH
17031,2023,60411CMBST333ST
17031,2023,60426LLDTB16100
17031,2023,6063WLSMSK2713N
17037,2023,60146TMMSN3835S
17201,2023,61104JLCLR2300S
17043,2023,60185TTSNS711IN
17043,2023,6018WSNDST2555E
17031,2023,60650GTTND4620R
17097,2023,60073BSCLC1741C
17063,2023,6045WXSBLL6155E
17041,2023,61911CHVRH1485S
17119,2023,62040MRCNS1700W
17063,2023,60450QNTMC8805N
17031,2023,60609CLNRY4201S
17043,2023,6019WNVTRN6WHEB
17043,2023,60515BLSML2824H
17103,2023,61021DNLDS815PR
17095,2023,61401NTNLCRTE15
17089,2023,6012WLDCST1375G
17097,2023,60064THGLL3500W
17079,2023,62448MRNCR6725N
17043,2023,6014WKSTRN94WTH
17085,2023,61025PHNXC16675
17031,2023,60620WBCXX8400S
17199,2023,62959SNLGH19RED
17031,2023,60633PVSCH12260
17007,2023,61008YNGBR6863I
17031,2023,60651CHRMM4645W
17031,2023,6071WFRTDR635WG
17055,2023,62896CRWNL11884
17197,2023,60434LCNTYROUTE
17177,2023,61032NCHRH600WE
17031,2023,60650CJSPR3119S
17199,2023,62959LNCRPRTE14
17123,2023,61537THGNCRURAL
17097,2023,60085SGNLC14451
17197,2023,60401DNTCH449WC
17043,2023,6050WMGNTR75ENT
17031,2023,60067HHCHM641SO
17073,2023,61434DXLNC26SW4
17113,2023,6175WLDCST1EDIX
17031,2023,60005BRKND511WA
17197,2023,60436STNGC125CN
17199,2023,62959LNCRPWOLFC
17043,2023,60139HDPCK550MI
17163,2023,6220WPTRND64CLL
17157,2023,62217LLNSP1901B
17163,2023,62206LDCST3414H
17119,2023,62040GRNTC1020N
17001,2023,62301QDMMR3400W
17197,2023,60517CPNCW1121K
17197,2023,60410MBLCHI55AR
17031,2023,60193GLLCT1735M
17099,2023,61354HNTSM501BR
17043,2023,60521NNPHS453CO
17099,2023,61354KSCRP6251R
17031,2023,6013WTHLNC769IN
17001,2023,62305THKNP1848W
17197,2023,60446NNPHS1319M
17107,2023,62656TNCRPRR2XX
17001,2023,6230WHBRNG17TUR
17015,2023,61074PWRLBSHIGH
17197,2023,60565BTTRY31W23
17197,2023,6044WNNPHS4WCRS
17031,2023,60090SGRDH1351S
17099,2023,61341LDCST2658E
17201,2023,61125RCKNL53091
17031,2023,60131MRCNS3615W
17031,2023,60018RHCRB1633B
17001,2023,62306QNCYS1900G
17141,2023,61068FDLFDPOBOX
17043,2023,6050WSPCLT115SF
17107,2023,62634LKHRTELKHA
17031,2023,60608NGNRD929WE
17031,2023,60007NDMCR8SCTT
17201,2023,6110WRSTLM4518T
17201,2023,61104THTST615BU
17031,2023,60007MGNTC1401G
17031,2023,60120HNKLD1345G
17031,2023,60409CDRCY138TH
